data$Geneid,A01,A04,A05,A14,A15,A16,A19,A20,A25,A26,A30,A31,A33,A36,A38,A41,A43,A50,A51,A57
NCAPG,187.24789110147967,157.58777656720557,189.07765512759025,189.00619021477644,145.16386988411097,177.60431230421733,246.05947582463742,188.65209022854708,209.8801630286544,226.48593313973862,209.47768584173244,186.45954796093577,202.87328188929993,190.68009865747968,216.71598456216947,173.11441443631085,205.24522706894027,174.269945907554,226.30402478044317,175.4271439675607
LINC02497,49.728128456458535,321.8459352113299,57.13885182427178,41.29547013095956,69.28275608105297,225.85519483773302,37.317076902314675,53.36868341991793,60.93295055670612,188.90754961431114,177.10386166619196,105.16318504996778,74.26611212019016,56.667981127122474,53.18183670237288,160.44750606292226,67.41631546060083,83.78362784017018,47.530939373948875,74.08816274358146
LOC439933,154.70973297564876,166.75955192296885,165.18322618289477,192.97690849659946,169.35784819812946,133.45988785866044,170.25916336681072,163.82944677742248,159.1027042313993,197.03260551170087,184.7212320604368,151.40515294427985,190.19370177121868,187.61696454250009,192.119385087322,182.40348057679583,182.0240517436222,196.6122466649327,144.72106913859062,179.68508435512285
DTHD1,321.69801618746015,391.8849470189768,379.1941984701673,377.21823677318827,294.7266449162253,280.2657645031869,416.31863919144814,323.9354970371763,379.1383590195047,449.9249703179561,342.7816677410167,320.7104224928095,447.40804130943826,375.23392908500017,341.69330081274575,390.9852384585948,363.29903331546,315.0264406790399,401.5300251590308,419.83292221362825
TLR10,79.81057653505691,60.867236451883635,100.77215685371569,87.35580220010675,75.88111380305801,72.88963106126839,113.11738936014136,93.08491294171732,150.0756004452206,98.51630275585043,87.59975953381537,90.24642121309292,98.719588062204,103.38077638056127,104.36935452840677,78.53483191500932,122.09843800086593,108.36015867328678,104.99371682603633,84.30721967373063
TLR6,227.15317936900811,223.45779957677826,205.69986656737842,224.74265475118372,269.432940315206,218.66889318380515,255.38874505021607,199.82227978155316,238.08986236046277,238.6735169858232,228.52111182734447,200.6304736059669,264.4598138914088,222.84300686476539,221.3693952736271,217.8708240222839,242.69873565816295,166.45014064247144,226.30402478044317,275.9145371140275
UGDH,248.64064228229267,240.96755252869,162.06656153793452,211.24221259298542,350.8126855532682,383.95383122414614,169.0930047136134,248.22643451124617,224.54920668119476,232.5797250627809,240.8993387179923,352.0356265502467,217.36423059567852,190.68009865747968,185.4716554995254,435.7416480445678,199.25266569466464,253.58511359624842,170.9694983450997,191.60731744029687
RBM47,2191.107289643216,3391.8892861131867,1872.0765634061408,2517.435390675804,2962.662617180265,4728.586488284538,1678.1023019509632,2097.5133716200303,2507.2780766111296,3003.2237860726773,2719.401230745399,2702.1717690498813,2545.8785508518845,2045.4078052776233,2121.9552844246778,4099.011549628551,2088.4076389350566,2654.2653299765916,2110.5155916044464,2269.4822265706275
LINC00682,11.664622724354471,25.013932788445327,9.349993934880837,7.147292907281462,21.994525740016815,27.71859209372178,8.163110572381335,11.170189553006077,14.669043652540362,24.375167692169178,14.28256948920903,23.120983947156034,15.396633000527228,9.955185873683677,13.29545917559322,37.15626456193989,19.475824466395792,13.40538045442723,11.350672089301225,12.773821162686458
BEND4,316.7865960929951,507.78283560544014,363.6108752453659,245.39038981666351,196.85100537315049,535.8927804786211,321.8597882824641,281.7370031702644,269.6847256120882,505.78472961251043,372.29897801871533,424.3819311590898,295.2530798924633,264.1953174169899,331.05693347227117,602.9448385732974,307.118770431626,252.4679985583795,305.7587294055517,287.8367701992015
KIT,618.838931902595,700.3901180764692,645.1495815067777,667.0806713462697,461.8850405403531,591.3299646660647,723.0183649823468,675.1759018705895,547.2681670370827,659.1451596757415,648.4286548100899,682.4419455370249,721.8303824364824,682.3131241117044,746.5400327095592,573.3887190353906,650.1929091089057,563.0259790859436,684.5874103859801,667.6450527697456
EXOC1,257.8495549594146,287.6602270671213,304.39424699112055,241.41967153484046,284.82910833321773,264.8665466733415,278.71191811416276,249.4675666838024,291.12409710426255,260.00178871647125,280.89053328777754,287.1477038598411,305.21560712809855,259.6006162445205,255.93758913016947,276.9830630980974,297.3808581984281,282.63010458084074,321.36590352834094,278.4693013465648
UGT2B15,38.06350573210406,144.24701241336805,30.127758234616028,40.50132647459495,137.4657858751051,162.2050944743719,30.320124983130675,50.88641907480547,51.90584677052743,112.73515057628245,103.78667162158561,88.00890663756168,41.66147753083838,36.75760937975512,53.18183670237288,111.46879368581968,40.44978927636049,43.5674864768885,27.667263217671735,46.83734426318368
SDAD1,189.70360114871218,176.76512503834698,161.02767332294775,211.24221259298542,219.94525740016815,172.47123969426886,150.43446626245606,186.16982588343464,213.2653269484714,153.36043006323106,194.2429450532428,206.59717914071683,172.98570018239414,161.58032456517353,178.8239259117288,200.98161285776578,180.5259114000533,179.85552109689866,200.05559557393408,198.42002206039632
SHROOM3,1960.8844727151675,3876.325784449411,1615.4711743044113,1774.9110719748962,3241.9930940784784,3567.485463914192,1559.1541193248352,1974.6412865369632,2157.4778048967055,2242.5154276795643,2560.388623765539,2745.4303841768183,1518.8325612873036,1573.685151570766,1559.5573612970845,3818.6506442975497,1801.5137631416108,2228.644500548527,1429.475266246373,1672.5189842344137
HELQ,292.84342313247805,239.29995700946031,316.8609055709617,291.4507218858107,333.2170649612547,281.2923790251766,258.88722100980806,279.25473882515195,332.87445211533895,269.1424766010347,233.28196832374746,258.0600143779351,286.1962369509767,284.87147269310213,266.573956470644,238.98233797793156,331.83808610051295,302.7381752624816,292.27980629950656,338.08046677243493
MRPS18C,27.626738031365853,14.174561913452353,33.244422879576305,27.000884316396633,16.495894305012612,14.372603307855739,47.81250478109068,22.340379106012154,28.209699331808388,17.265743781953166,16.18691208777023,23.120983947156034,24.45347594201383,32.162908207285724,20.607961722169488,16.889211164518134,21.723034981749155,21.22518571950978,21.99192717302112,29.80558271293507
GPAT3,553.7626156509333,458.5887677881644,498.66634319364465,539.223542671568,542.1650594914145,422.96518305975457,446.6387641745788,506.38192640294216,540.4978391974487,576.8789687146706,430.38142727483205,501.9491031108391,565.1469995487641,522.2643666040207,501.23881091986436,561.5662712202279,521.3528395619796,611.0619257143079,546.2510942976214,497.3274372672594
NKX6-1,27.626738031365853,44.191281259586745,15.583323224801395,12.70629850183371,25.293704601019336,37.98473731361874,20.990855757552005,16.134718243231,20.310983518902038,26.40643166651661,36.18250937266287,31.325204057437208,28.981897412757135,22.973505862346947,25.926145392406777,33.77842232903627,18.72675429461134,20.108070681640843,14.897757117207858,17.883349627761042
CDS1,237.58994706974633,556.976903422716,208.8165312123387,205.68320699843318,304.62418149923286,574.9041323142295,212.24087488191472,209.751337162003,190.6975674830247,369.6900433312325,367.53812152231234,261.7892053371538,240.00633794939503,187.61696454250009,204.75007130413556,526.0989277747399,229.2154725660428,245.76530833116587,185.86725546230755,192.4589055178093
BMPR1B-DT,52.18383850369106,137.5766303364493,55.061075394298264,34.1481772236781,53.886588063041195,128.32681524871194,53.64329804707735,37.23396517668692,51.90584677052743,122.8914704480196,60.938963153958525,67.87127545778061,65.20926917870355,46.71279525343879,65.81252291918643,114.8466359187233,53.183982196696206,29.04499098459233,44.69327135162357,57.056401193332846
BMPR1B,1436.5903776310242,3549.477062680392,1644.5600443240405,1239.6582475851512,1215.197547135929,3706.078424382801,1557.987960671638,1530.3159687618327,1319.0855407553602,4351.983065039372,2304.2545442590567,2148.01399250998,1862.086908769646,1474.133292833929,1610.0801061643388,4590.487594516028,1486.155220820356,1246.7003822617323,1589.0940925021714,1288.4527612763075
LAMTOR3,119.71586480258536,79.2107871634102,136.0943561632655,129.44541598743092,116.57098642208912,119.08728455080468,100.28964417497069,101.77283814961093,118.48073719359522,91.40687884563442,96.1693012273408,97.70480313153034,103.2480095329473,98.02029167934698,109.68753819864406,102.1797275453347,83.14678906807434,122.88265416558293,133.37039704928938,125.18344739432729
H2AZ1,6.75320262988943,4.1689887980742215,4.155552859947038,5.559005594552247,6.598357722005044,8.212916175917565,9.329269225578669,3.7233965176686925,6.770327839634013,10.156319871737157,6.665199094964214,6.712543726593688,4.528421470743302,11.486752931173474,7.312502546576271,3.3778422329036264,4.494421030706722,7.819805265082551,10.641255083719898,6.812704620099445
MANBA,1036.3096399321234,953.8646369993819,1114.7270546807931,1199.9510647669208,1165.7098642208912,1057.4129576493865,1266.4482973723043,1144.323863096845,1118.2324815128845,1077.5855383913124,980.73643825902,1074.00699625499,1180.1066352757045,1300.3004318088372,1277.6936267745084,1086.8207384367417,1217.239029149737,989.7639235518772,1225.163168638951,1227.1384196954125
ALPK1,1024.6450172077691,1033.909221922407,1160.4381361402104,1034.7691842430827,907.2741867756936,935.2458295326127,1020.388821547667,1007.7993241156595,983.9543126934765,917.1156844178653,953.1234705798826,898.7350211717104,1105.8405231555143,1014.6631755869902,1041.034453448949,884.1502044625242,1044.9528896393126,807.6741723792406,1055.612504305014,1083.2200345958117
METTL14-DT,77.96879399963252,85.88116924032896,58.17774003925854,76.23779101100226,108.87290241308324,56.463798709433256,65.30488457905068,71.98566600826139,75.60199420924647,53.82849532020693,91.40844473093779,63.39624630671816,48.001267589879006,56.667981127122474,61.82388516650847,52.356554610006214,92.88470130127224,75.96382257508763,61.719279485575406,68.12704620099444
TNIP3,539.6422828793463,505.28144232659565,557.88297144789,512.2226583551713,446.48887252234135,408.5925797518988,619.2302448477842,659.0411836273586,543.8830031172657,534.2224252533745,544.6419831885044,407.2276527466837,550.6560508423855,516.1380983740614,640.1763593048134,423.91920022940513,566.2970498690469,485.9450414729871,590.944365649245,533.0941365227816
SCLT1,817.7514457284292,904.6705691821061,904.8716352534676,1010.1507308957799,876.4818507396701,913.6869245708291,999.397965790115,882.4449746874801,933.1768538962215,936.412692174166,952.1712992806019,883.0724191429917,1025.2346209762836,949.5715756436739,896.113948434983,923.8398506991418,1078.6610473696132,733.9445798798909,1031.4923261152487,1012.5382241622799
LINC02485,14.120332771586991,73.3742028461063,9.349993934880837,9.529723876375282,15.396168018011771,22.585519483773304,8.163110572381335,13.652453898118539,11.283879732723355,49.76596737151207,33.32599547482107,26.85017490637475,15.396633000527228,5.360484701214288,17.948869887050847,45.60087014419896,15.730473607473526,8.936920302951487,13.478923106045205,24.696054247860488
SETD7,555.6043981863577,703.7253091149286,634.7606993569101,621.8144829334872,747.8138751605717,910.60708100486,553.9253602687335,608.1547645525532,690.5734396426693,725.1612388420331,605.5809463424629,648.8792269040565,612.24258284449445,606.5005547659595,572.3695175092881,728.7694617489574,589.518225194365,693.7284385166091,593.072616665989,611.4402396539251
IL15,385.54647741550565,511.95182440351437,464.38303209908156,370.8650875222714,364.0094009972783,433.23132827965156,425.64790841702677,443.0841856025744,409.6048342978578,452.97186627947724,487.5117052316682,404.2442999793087,398.5010894254106,362.2156090963369,378.92058650440674,457.69762255844137,452.43838375780996,398.81006851921006,478.8564787673954,481.9988518720357
GYPE,141.2033277158699,106.72611323070007,141.28879723819932,153.26972567836913,120.96989157009249,125.24697168274287,158.59757683483738,174.99963633042856,125.25106503322924,155.3916940375785,134.25615319856487,126.79249261343632,169.36296300579951,177.6617786688164,155.55687235444066,88.6683586137202,176.03149036934659,118.4141940141072,175.93541738416897,136.25409240198888
LOC101927636,313.7169585339545,194.27487799025872,302.31647056114707,309.71602598219664,266.13376145420347,198.13660274401124,314.8628363632801,351.2404048334133,286.6105452111732,300.62706820341987,250.4210517107983,168.55943135668593,320.6122401286258,382.1259808437042,335.71034418372875,146.09167657308186,339.32878781835745,258.05357374772416,361.0932558408952,291.24312250925124
GYPB,105.59553203099837,77.54319164418052,114.27770364854356,104.8269626401281,78.0805663770597,89.31546341310352,131.77592781129871,121.63095291051063,99.29814164796552,108.67262262758759,81.88673173813177,61.15873173118693,105.96506241539328,138.6068187028266,116.33526778644067,68.40130521629844,108.61517490874577,70.37824738574295,128.40447801022012,114.11280238666569
SH3D19,713.9976962328552,1133.9649530761883,589.0496178974927,650.403654562613,879.7810296006726,1130.3025887106548,529.4360285515895,609.3958967251093,623.9985492196015,805.3961658287566,798.8717200964251,764.4841466398367,624.0164786684271,587.355966547337,638.1820404284745,1103.70994960126,683.9010668392061,682.5572881379198,630.6717179617993,715.3339851104416
TMEM154,615.1553668317463,497.777262490062,631.6440347119499,663.9040967208113,532.2675229084069,547.1855402205077,726.5168409419389,580.8498567563161,759.4051060122817,517.9723134585951,554.1636961813103,517.6117051395577,680.168904905644,684.610474697939,628.2104460467796,451.78639865086006,622.477312752881,703.7824738574295,705.8699205534199,602.9243588788008
TLR2,76.12701146420812,64.20242749034301,67.52773397413938,99.26795704557586,75.88111380305801,92.3953069790726,62.97256727265602,76.95019469848631,86.88587394196983,87.34435089693956,105.69101422014681,65.63376088224939,73.3604278260415,67.38895052955105,57.8352474138305,64.1790024251689,84.64492941164325,92.72054814312168,90.09595970882847,109.85486199910355
RNF175,234.5203095107057,153.41878776913134,238.9442894469547,270.00884316396633,192.45210022514712,188.897072046104,244.89331717144006,217.1981301973404,286.6105452111732,201.09513346039572,219.95157013381905,180.49284242618583,263.5541295972602,238.92446096840825,225.35803302630507,180.71455946034402,239.70245497102513,203.3149368921463,285.1856362436933,266.5470682613908
