Geneid	C07	C10	C11	C12	C17	C18	C35	C36	C37	C39	C42	C44	C49	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57	E02	E03	E06
ZFYVE21	510.1968339	410.5994879	511.3807708	507.6260711	545.3682927	644.7548148	348.1036115	575.7189088	420.6950185	521.4951892	611.1414799	373.2548203	549.7414088	632.6116173	454.739138	612.2163077	582.7710267	580.8795317	601.8593629	701.6761037	579.0425962	670.8293046	495.5081713	541.8768047	512.321823	540.1717134	394.1779193	384.7739923	533.5328276
PPP1R13B	1470.106916	1173.867348	1507.227535	1256.226386	1423.623725	1463.767688	1348.901495	1332.415515	1285.948008	1092.08789	1388.016242	1314.367401	1269.805723	1515.962235	1391.668858	1434.299869	1696.487707	1383.295702	1443.716364	1547.138294	1483.141298	1789.163362	1648.829695	1738.228192	1295.103811	1436.025724	1309.646507	1288.156409	1389.736704
ASPG	486.0033997	347.5866952	555.9824019	354.5481703	361.2179601	501.6142671	266.8794355	478.0171805	377.3881784	384.818333	357.3623908	374.8499263	404.343807	546.1498928	433.2553992	360.1272398	462.1977108	375.9145318	422.7937674	541.7859751	554.5760076	508.2558762	514.6028986	684.0314989	374.2318898	418.0098028	345.3871671	392.5810008	378.2004854
C14orf180	125.2366008	122.9765793	130.7289188	117.5243239	116.3587266	138.161746	97.17892489	158.6833439	116.6633245	94.21414359	122.0803198	154.7252887	121.8570377	156.3516184	171.8699104	140.3254417	180.8599738	124.7233829	133.0556856	156.4392625	152.6249097	195.0881141	217.6798903	178.7489719	117.6624282	124.6550108	115.5570448	133.8344321	110.3084749
ADSS1	592.739139	335.3906708	564.441332	468.1220967	551.4391828	547.6681825	390.1661313	690.4692607	424.2302708	387.4722525	677.7307452	424.2982145	542.8177135	638.3757322	463.0939253	670.5817569	534.1186361	591.3458296	605.5898962	718.9304341	658.2677401	573.2852476	473.549235	542.5805408	561.3478348	469.5338739	405.7336238	453.9217822	547.7903856
LINC00638	41.98272413	53.86577441	39.98766929	43.45437185	35.4135255	33.6069112	42.06251973	52.45730376	40.65540095	26.53919538	44.39284357	25.52169711	34.61847663	52.59754904	46.54810074	50.9145408	48.65239061	43.60957445	42.27937674	63.2658782	50.09825279	67.59632024	40.09892716	63.3362499	46.57471118	53.18613793	29.53124477	57.99492058	42.02227615
CEP170B	535.8134113	340.4723477	577.5142238	470.0972954	502.8720621	562.6045875	332.1488627	577.6860577	425.1140838	464.4359191	463.9052153	432.2737448	476.3502384	675.1219651	547.8353395	568.7526753	571.1367594	518.953936	489.9433657	641.8610916	620.9853194	705.0552896	517.4671076	631.2512906	569.5188367	506.0993437	442.9686715	446.1147737	506.5185072
JAG2	634.7218631	531.5433965	635.1887469	575.7704269	703.2114349	845.1515816	375.6618141	740.9594156	495.819129	404.7227295	733.2217997	470.5562905	670.2137075	754.3785459	614.673638	702.8690267	665.2685586	708.2194891	761.0287812	844.3119018	736.3278084	889.0199586	585.2533893	635.4737073	660.2169585	649.0370894	400.5977551	511.9167028	721.8826725
BRF1	2151.080933	1589.548513	2063.209937	1816.195223	2059.043554	2342.526181	1464.936032	2361.234385	1709.294466	2014.324929	2349.121306	1725.904767	2125.574465	2624.113337	1789.118026	2265.076157	2244.355932	2124.658467	2182.361946	2620.357646	2315.005309	2448.869222	1894.19694	2217.472482	2253.562341	2080.076613	1598.539119	1708.619583	2261.698934
TMEM121	44.11743892	18.29403659	27.68377105	30.61558016	37.43715553	59.74561991	36.26079287	45.24442449	23.86295273	27.86615515	28.85534832	33.49722746	22.15582504	51.1565203	35.80623134	32.28726978	44.42174795	48.84272339	47.25342106	62.11558951	44.27287456	71.87456835	32.46103627	39.40922216	51.47731236	32.4103028	16.69157313	21.19045175	45.7742651
NF1P2	74.00344592	50.81676831	36.91169473	73.08235265	46.54349066	16.18110539	29.0086343	35.40868004	81.3108019	19.90439653	58.45057737	43.06786388	84.46908297	23.05645985	35.80623134	49.67272273	39.13344462	57.56463828	28.60075485	20.7051965	34.95226939	60.75112325	30.55156355	27.44570829	22.87880549	16.6206681	41.08694924	119.335702	42.77267394
LINC02203	12.80828872	13.21235976	9.996917324	8.888394241	11.12996516	7.468202489	11.60345372	5.245730376	19.44388741	7.961758614	9.618449441	11.16574249	16.61686878	4.323086223	7.161246268	7.45090841	6.345963993	11.33848936	9.948088644	11.50288695	6.990453877	5.13389774	4.773681805	6.33362499	2.451300589	2.493100216	7.703802983	35.68918189	9.004773462
MAGEL2	26.32814903	13.21235976	28.45276469	24.689984	15.17722521	13.69170456	13.05388543	28.85151707	13.25719596	6.634798845	25.15594469	20.7363789	8.30843439	27.37954608	25.06436194	18.62727102	24.32619531	29.65451063	32.33128809	35.65894953	17.47613469	24.81383907	35.32524536	29.55691662	22.87880549	17.45170151	20.54347462	17.84459095	25.51352481
PWRN2	6.404144359	21.34304269	15.37987281	14.8139904	5.059075071	9.957603318	11.60345372	2.622865188	17.67626128	11.94263792	4.439284357	3.190212139	9.693173456	1.441028741	2.387082089	0	9.51894599	6.105340423	6.217555402	2.300577389	4.660302585	5.13389774	14.32104541	5.62988888	1.634200392	9.141367457	5.135868656	11.15286934	4.502386731
LOC100289656	6.404144359	5.081676831	9.996917324	9.875993601	8.094520114	11.20230373	8.702590289	14.42575853	8.838130641	2.653919538	9.618449441	4.785318209	0	12.2487443	10.7418694	6.209090342	15.86490998	14.82725531	22.38319945	20.7051965	6.990453877	13.69039397	5.728418166	7.741097209	11.43940275	10.80343427	3.851901492	4.461147737	6.753580096
ULK4P3	148.0068918	333.3580001	229.9290984	238.0114458	183.1385176	238.9824796	271.2307307	142.9461527	273.0982368	272.0267526	292.2528869	236.0756983	270.0241177	219.756883	153.9667948	273.199975	207.3014904	180.5436382	220.1014612	210.5028311	199.2279355	179.6864209	204.3135812	106.2641526	221.4341532	219.392819	222.1263194	188.4834919	261.8888282
OTUD7A	1480.78049	1987.951976	1597.968785	2320.858496	1758.534495	1726.399475	2037.856559	1689.125181	2142.362867	1817.934883	1494.559067	1931.67345	1837.548739	1659.344595	1780.763239	1543.579859	1578.029713	1684.201765	1615.320894	1542.537139	1575.182274	1564.127511	1440.697169	1780.452358	1574.552078	1552.370401	1679.42905	2138.005053	1689.145422
CCNDBP1	97.48530857	91.47018296	99.96917324	69.13195521	88.02790624	74.68202489	95.72849318	87.2102675	89.26511948	114.1185401	79.16723771	94.1112581	77.54538764	91.50532505	75.19308582	79.47635637	76.15156792	83.73038295	73.36715375	59.81501212	72.23469006	67.59632024	74.46943615	78.81844431	72.72191746	78.11714009	111.7051433	98.14525021	87.04614346
SEMA6D	1622.383238	1875.138751	1823.283921	2272.466128	1579.443237	1559.60962	1892.813388	1184.879349	2329.731237	1760.875613	1026.954448	1748.236252	1452.591279	1363.933703	1664.989757	988.4871824	1489.186217	1525.462914	1040.818774	1268.76843	1144.104285	1264.650143	1941.933758	1564.405372	1241.992298	1508.32563	1589.551349	1611.58962	1394.989489
LINC01491	122.3903144	143.3032866	110.7350842	150.1151027	124.4532468	125.7147419	165.3492155	76.71880675	189.1359957	207.005724	82.12676061	102.0867884	124.6265159	112.4002418	137.2572201	75.75090217	105.7660666	100.3020212	75.85417591	97.77453904	90.8759004	82.14236383	153.7125541	130.1911803	78.44161883	119.6688103	127.1127492	108.1828326	96.80131471
CTXN2	49.09844008	79.27415856	71.51640855	90.85914113	79.93338613	49.78801659	78.3233126	57.04731784	100.7546893	67.67494822	56.23093519	59.01892457	52.62008447	39.62829037	50.12872388	38.49636012	52.88303328	57.56463828	43.52288782	41.410393	31.45704245	56.47287514	55.37470894	62.63251379	39.22080942	56.51027155	88.59373431	62.45606831	51.7774474
SLC12A1	245.4922004	399.4197989	239.1570221	428.6181223	291.4027241	282.5469941	306.0410918	249.1721929	405.6701964	327.7590629	237.5017131	360.4939717	265.8699005	234.1671704	340.1591977	202.4163451	255.9538811	282.5900424	198.9617729	213.9536972	222.5294484	232.7366975	319.8366809	270.2346662	246.7642592	258.451389	310.7200537	329.0096456	237.1257012
ATP8B4	2005.208756	2305.048611	1659.488276	2302.094108	1895.129522	1733.867678	2313.438585	2102.882164	2220.138417	2184.17578	1652.893542	2271.431043	2297.282109	1651.418937	2141.212634	1660.310757	1766.293311	1888.294574	1770.759779	1578.196089	1634.601132	1809.698953	1576.269732	1359.618164	1812.328235	2295.314265	2594.897638	2042.090376	1966.042206
CYP19A1	372.1519444	366.8970672	283.7586533	435.5313178	395.6196706	383.3677277	365.5087921	370.4797078	403.9025703	529.4569478	300.3915748	384.4205628	474.9654993	324.9519811	371.1912649	289.3436099	270.7611304	337.5381063	339.478525	289.872751	286.608609	325.1468568	267.3261811	217.454458	334.1939802	371.4719321	453.2404089	374.7364099	389.4564522
DMXL2	1380.448895	1469.620939	1310.365163	1442.882665	1381.127494	1287.020229	1776.778851	1326.514069	1448.569612	1487.521901	1102.422282	1496.209493	1399.971195	1188.848711	1161.315436	1135.021714	1218.425087	1214.090553	1333.043878	1004.20203	1166.240722	1175.662582	1069.304724	1067.567679	1414.40044	1388.65682	1613.946725	1332.767886	1389.736704
SCG3	185.7201864	238.8388111	200.7073401	260.7262311	213.492968	225.2907751	256.7264135	209.829215	237.7457142	266.7189136	207.1666033	204.1735769	222.9429895	200.302995	217.2244701	206.1417993	223.1664004	209.3259574	200.205284	174.8438816	170.1010443	175.4081728	182.3546449	204.0834719	188.7501453	201.1100841	245.2377283	244.2478386	180.845867
TMOD2	515.1778351	551.8701038	484.4659934	526.3904589	520.0729173	509.0824696	635.2890911	494.4100879	555.0346043	533.4378271	500.8992517	496.0779876	474.9654993	425.8239929	514.4161903	453.2635949	470.6589962	462.2614892	458.8555887	458.9651891	447.3890481	521.0906206	493.5986986	421.5379299	508.236322	536.8475797	579.0691909	507.455555	504.2673139
UNC13C	1092.973971	1987.951976	1160.411403	2273.453727	1374.044789	1016.920239	1830.444824	1043.244629	2135.292363	1601.640441	1209.704987	1443.570993	1307.193677	1005.117547	1499.087552	1031.950815	965.6441876	1415.566787	1020.922597	886.8725835	996.1396775	997.6874607	1030.160533	1369.47047	903.712817	1207.491538	1429.055453	1583.707447	1097.081567
LOC105370829	68.31087316	77.24148783	85.35829407	129.3755162	78.92157111	57.25621908	105.8815152	66.227346	118.4309506	94.21414359	51.79165084	62.20913671	101.0859518	56.2001209	60.87059328	47.1890866	56.05601527	73.26408508	62.17555402	56.36414603	54.75855537	71.01891873	54.41997257	73.18855543	59.64831432	83.10334052	75.75406267	93.68410247	74.28938106
VPS13C	1344.158744	1621.054909	1290.371328	1420.16788	1280.957808	1216.072305	1466.386464	1331.104083	1490.108826	1419.846953	1358.421013	1429.215038	1426.281237	1192.451283	1323.637019	1456.652594	1330.537117	1293.459978	1304.443123	1183.647067	1280.418135	1169.673035	1162.868888	1273.762359	1349.849524	1347.936183	1585.699447	1571.43929	1346.96403
SNAPC5	71.15715954	88.42117686	81.51332587	69.13195521	94.09879632	78.41612613	71.07115402	57.04731784	51.26115772	95.54110336	63.62974246	60.61403064	98.31647362	63.4052646	59.67705223	50.9145408	77.20922858	58.43682976	54.71448754	60.96530081	74.56484136	57.32852476	64.92207255	62.63251379	72.72191746	72.29990625	75.75406267	78.07008539	70.53739212
KIF23	283.205495	321.1619757	302.9834943	310.1061991	278.2491289	283.7916946	365.5087921	291.1380359	319.9403292	420.6462468	270.7963458	363.6841838	332.3373756	262.2672308	290.0304739	324.1145158	282.3953977	260.7852552	308.390748	272.6184206	250.4912639	296.0547696	267.3261811	247.7151107	293.3389704	324.9340614	327.4116268	308.9344808	326.423038
LRRC49	629.0292903	902.5058052	678.2523907	870.0750363	773.0266709	632.3078107	909.4206852	626.2090636	934.1904088	820.0611372	651.8349198	807.1236712	717.2948357	681.6065944	734.0277425	640.7781232	702.2866819	727.4077018	569.5280749	530.2830882	668.7534209	706.7665888	720.8259525	758.6275265	566.2504359	693.0818599	740.8490536	872.1543825	615.3261866
ULK3	115.2745985	88.42117686	123.0389824	97.77233665	94.09879632	67.2138224	55.11640516	117.3732172	89.26511948	59.7131896	123.5600813	105.2770006	103.8554299	135.4567016	131.2895149	126.665443	109.9967092	129.0843404	120.6205748	139.184932	140.9741532	120.6465969	84.01679976	104.8566804	112.7598271	137.9515453	77.03802983	102.6063979	112.5596683
NRG4	301.7063565	411.6158233	368.3479537	425.6553242	336.9343997	346.0267153	410.4721753	337.0381767	441.022719	352.9712985	322.5879966	328.5918503	362.801635	317.7468374	396.2556268	275.6836112	308.8369143	333.1771488	310.8777701	248.462358	335.5417861	296.0547696	298.832481	338.4970689	292.5218702	307.4823599	403.1656895	370.2752621	329.4246291
PEAK1	1989.554181	2461.564257	2323.898781	2297.156112	2087.374374	2053.755684	2340.996788	1881.905772	2403.087721	2545.108837	2038.371401	2265.050619	2068.800163	1933.86057	2365.598351	2185.5998	2174.550328	2088.898616	1998.322306	1853.115087	1963.152464	2015.054863	1931.431658	2072.502844	2033.762388	2152.376519	2524.279444	2460.322977	2137.883299
ANKRD34C-AS1	189.2780444	273.3942135	226.8531239	374.3001575	239.8001584	252.6741842	252.3751184	196.0591728	352.6414126	266.7189136	208.6463648	272.7631379	236.7903801	216.1543111	225.5792574	182.547256	243.2619531	280.8456595	156.6823961	184.0461911	199.2279355	195.0881141	199.5398994	258.2711524	169.1397406	244.3238211	237.5339253	257.6312818	238.6264967
ADAMTS7P1	300.9947849	200.2180671	239.9260158	221.2222567	223.6111181	224.0460747	203.0604401	257.0407884	224.4885183	240.1797182	242.6808782	213.7442133	181.4008175	306.9391218	291.2240149	263.2654305	245.3772744	234.6195105	249.9457272	279.5201528	269.1324743	252.4166389	237.7293539	268.1234579	280.2653673	258.451389	200.2988776	207.4433698	249.1320658
AGBL1	1062.376392	1796.880927	1405.720374	2581.584727	1236.437947	967.1322223	1937.776771	923.9042625	2275.81864	1345.537206	1000.318742	1434.000356	1157.641858	951.078969	1336.76597	697.9017544	946.6062956	1402.483914	716.2623824	787.9477558	1040.412552	847.9487767	1489.388723	1504.587803	958.4585301	1121.895097	1363.573128	1449.873014	1068.566451
NTRK3	1025.374669	1427.951189	1053.521287	1794.468037	1148.410041	1275.817925	1466.386464	1294.38397	1664.22	1368.095522	1066.168126	1296.821235	1427.665976	1134.089619	1322.443478	833.2599238	1017.46956	1251.594787	1089.315706	912.1789348	977.4984672	972.8736216	1148.547842	992.9716511	953.5559289	1185.053636	1170.978053	1378.494651	1112.83992
LINC00928	113.1398837	138.2216098	90.74124955	114.5615258	98.14605638	84.6396282	117.4849689	83.93168602	116.6633245	138.003816	106.5428246	74.96998527	117.7028205	88.62326757	82.35433208	88.16908285	101.5354239	99.42982975	80.82822023	90.87280687	81.55529523	82.14236383	75.42417252	97.81931928	97.23492334	110.5274429	128.3967164	119.335702	69.03659654
SV2B	1081.588825	1213.504427	1125.037696	1320.420344	1206.083497	1077.910559	1367.757107	1115.373421	1339.860605	1235.399545	1076.526457	1247.372946	1171.489249	1036.099665	1205.476455	1045.610814	1023.815524	1174.841936	1003.513442	1015.704917	1006.625358	1043.036891	989.10687	933.1540818	1042.61985	1131.867498	1285.251131	1281.464687	1202.887655
LINC01197	134.4870315	187.0057074	163.7956454	195.5446733	186.1739626	173.0133577	174.0518058	134.4218409	228.9075836	184.4474079	108.022586	161.105713	188.3245129	126.8105292	138.4507612	121.6981707	142.7841898	183.1602127	161.6564405	111.5780034	133.9836993	147.1717352	174.7167541	159.748097	115.2111277	138.7825787	138.6684537	170.6389009	168.8395024
LINC02254	205.6441911	370.9624087	262.995825	468.1220967	268.1309788	187.9497626	406.1208801	194.0920239	424.2302708	212.313563	190.1493466	295.0946229	234.020902	217.5953399	192.1601082	122.9399888	145.9571718	292.1841488	164.1434626	174.8438816	203.8882381	190.809866	205.2683176	288.5318051	166.68844	275.9030905	297.880382	288.8593159	240.8776901
LINC02351	232.6839117	338.4396769	314.5183989	407.8785357	280.2727589	263.8764879	307.4915235	300.9737803	472.8399893	362.2600169	252.2993276	382.8254567	319.874724	277.3980326	353.2881492	228.4945246	182.9752951	283.4622339	226.3190166	232.3583163	274.9578525	293.4878208	251.0956629	251.9375274	264.7404636	262.606556	346.6711343	385.8892792	231.8729166
RHBDF1	247.6269152	253.0675062	305.2904752	263.6890292	300.5090592	309.9304033	229.1682109	302.9409292	235.0942751	224.2562009	295.2124098	208.9588951	240.9445973	327.1135242	279.2886045	260.7817943	274.991773	292.1841488	330.7739474	326.6819893	299.4244411	343.9711486	253.959872	281.494444	306.4125736	299.1720259	206.7187134	268.7841511	260.3880326
LUC7L	739.3228876	663.6669941	710.5501236	630.0883918	696.1287298	664.6700215	545.3623248	736.3694015	577.1299309	595.8049362	748.7592949	612.5207307	642.5189262	707.5451118	673.1571492	751.2999313	740.3624659	681.1815529	749.8371815	827.0575714	759.6293213	711.9004866	740.8754161	693.1800683	696.1693671	663.9956907	594.4767969	633.4829786	736.1402305
ARHGDIG	42.69429573	48.78409758	39.21867565	44.44197121	61.72071587	58.50091949	15.95474886	68.19449489	41.53921401	31.84703445	43.65296285	43.06786388	56.77430167	54.03857778	47.74164179	69.54181182	57.11367594	65.41436168	54.71448754	92.02309557	69.90453877	67.59632024	51.55576349	48.55779159	55.56281334	44.04477047	32.0991791	49.0726251	46.52466289
PGAP6	253.319488	237.8224757	285.2966405	223.1974554	279.2609439	292.5045975	176.9526692	301.6294966	189.1359957	218.9483619	250.8195662	213.7442133	235.4056411	296.1314063	236.3211268	288.1017918	266.5304877	283.4622339	267.3548823	322.0808345	299.4244411	250.7053396	228.1819903	237.1590691	290.0705696	268.4237899	169.4836656	132.7191452	261.1384304
RAB11FIP3	2503.308873	2073.324147	2243.154449	2205.309371	2162.248685	2714.691605	1566.466252	2868.103083	1972.670759	2216.022814	2870.737218	2032.165133	2524.379316	2706.97249	1934.730033	2835.07065	2619.825468	2565.987361	2922.251039	3263.369026	2811.327534	2726.955349	2222.626248	2199.87908	2618.806129	2334.372835	2050.495561	2078.894845	2352.497067
LOC100287175	44.11743892	42.68608538	53.06056118	43.45437185	46.54349066	63.47972115	26.10777087	64.26019711	31.81727031	34.50095399	54.75117374	44.66296995	27.6947813	72.05143705	44.16101865	57.12363114	40.19110529	53.20368083	49.74044322	58.66472342	67.57438748	56.47287514	48.69155441	54.18768047	63.7338153	58.17233836	37.23504775	20.07516481	60.78222087
