Geneid	A01	A04	A05	A14	A15	A16	A19	A20	A25	A26	A30	A31	A33	A36	A38	A41	A43	A50	A51	A57
SCLT1	817.7514457	904.6705692	904.8716353	1010.150731	876.4818507	913.6869246	999.3979658	882.4449747	933.1768539	936.4126922	952.1712993	883.0724191	1025.234621	949.5715756	896.1139484	923.8398507	1078.661047	733.9445799	1031.492326	1012.538224
LINC02485	14.12033277	73.37420285	9.349993935	9.529723876	15.39616802	22.58551948	8.163110572	13.6524539	11.28387973	49.76596737	33.32599547	26.85017491	15.396633	5.360484701	17.94886989	45.60087014	15.73047361	8.936920303	13.47892311	24.69605425
SETD7	555.6043982	703.7253091	634.7606994	621.8144829	747.8138752	910.607081	553.9253603	608.1547646	690.5734396	725.1612388	605.5809463	648.8792269	612.2425828	606.5005548	572.3695175	728.7694617	589.5182252	693.7284385	593.0726167	611.4402397
IL15	385.5464774	511.9518244	464.3830321	370.8650875	364.009401	433.2313283	425.6479084	443.0841856	409.6048343	452.9718663	487.5117052	404.2443	398.5010894	362.2156091	378.9205865	457.6976226	452.4383838	398.8100685	478.8564788	481.9988519
GYPE	141.2033277	106.7261132	141.2887972	153.2697257	120.9698916	125.2469717	158.5975768	174.9996363	125.251065	155.391694	134.2561532	126.7924926	169.362963	177.6617787	155.5568724	88.66835861	176.0314904	118.414194	175.9354174	136.2540924
LOC101927636	313.7169585	194.274878	302.3164706	309.716026	266.1337615	198.1366027	314.8628364	351.2404048	286.6105452	300.6270682	250.4210517	168.5594314	320.6122401	382.1259808	335.7103442	146.0916766	339.3287878	258.0535737	361.0932558	291.2431225
GYPB	105.595532	77.54319164	114.2777036	104.8269626	78.08056638	89.31546341	131.7759278	121.6309529	99.29814165	108.6726226	81.88673174	61.15873173	105.9650624	138.6068187	116.3352678	68.40130522	108.6151749	70.37824739	128.404478	114.1128024
SH3D19	713.9976962	1133.964953	589.0496179	650.4036546	879.7810296	1130.302589	529.4360286	609.3958967	623.9985492	805.3961658	798.8717201	764.4841466	624.0164787	587.3559665	638.1820404	1103.70995	683.9010668	682.5572881	630.671718	715.3339851
TMEM154	615.1553668	497.7772625	631.6440347	663.9040967	532.2675229	547.1855402	726.5168409	580.8498568	759.405106	517.9723135	554.1636962	517.6117051	680.1689049	684.6104747	628.210446	451.7863987	622.4773128	703.7824739	705.8699206	602.9243589
TLR2	76.12701146	64.20242749	67.52773397	99.26795705	75.8811138	92.39530698	62.97256727	76.9501947	86.88587394	87.3443509	105.6910142	65.63376088	73.36042783	67.38895053	57.83524741	64.17900243	84.64492941	92.72054814	90.09595971	109.854862
RNF175	234.5203095	153.4187878	238.9442894	270.0088432	192.4521002	188.897072	244.8933172	217.1981302	286.6105452	201.0951335	219.9515701	180.4928424	263.5541296	238.924461	225.358033	180.7145595	239.702455	203.3149369	285.1856362	266.5470683
PDGFC	1661.287847	1598.390305	1756.759972	1680.407977	1991.604306	1126.196131	1966.143489	1844.322408	1832.502069	1506.182237	1693.912741	1408.888344	1744.347951	1975.721504	1798.210853	1294.558036	1945.335236	1441.078399	1960.828603	1735.536502
RXFP1	464.1291989	508.6166334	578.6607357	527.3113878	418.9957153	437.3377864	517.774442	464.1834325	513.4165278	534.2224253	551.3071823	416.177711	590.5061598	582.7612654	553.7558747	365.6514217	554.3119271	452.4315903	605.8421228	584.1894212
SMIM31	122.1715748	416.8988798	97.65549221	114.3566865	232.0422466	259.7334741	99.12348552	106.7373668	120.7375131	254.9236288	253.2775656	238.6682214	159.4004358	102.6149929	125.6420892	439.9639508	138.5779818	128.4682294	105.7031338	135.4025043
SH3RF1	1600.509023	2779.881731	1631.054498	1823.353835	2025.695821	2943.303835	1446.03673	1869.145052	1954.36797	3065.177337	1911.959969	2156.218213	1958.995128	1715.355104	1689.188088	2279.199047	1462.934045	1625.40238	1548.657323	1678.480101
LINC02174	86.56377916	88.38256252	87.26661006	75.44364735	58.28549321	72.88963106	106.1204374	69.50340166	74.47360624	125.9383664	82.83890304	71.60046642	97.81390377	91.12823992	95.06253311	44.75640959	93.63377147	62.55844212	110.6690529	92.82310045
TENM3-AS1	11.66462272	111.7288998	13.50554679	4.764861938	26.39343089	21.55890496	8.163110572	8.687925208	15.79743163	47.7347034	52.36942146	6.712543727	12.67958012	9.955185874	12.63068622	27.86719842	13.48326309	14.52249549	5.675336045	7.664292698
SNX25	1052.271755	2015.289185	1052.393762	1076.858798	1220.696179	1682.621202	990.0686966	1027.657439	983.9543127	1324.384111	1467.295972	1091.907113	1096.78368	919.706018	1012.449216	1837.546175	1118.361766	1073.547551	914.4385202	1064.485097
SORBS2	2304.683879	4427.466104	1811.821047	2119.569419	3642.293463	3349.843185	1792.38585	2335.810749	2578.366519	2889.473004	3213.578135	2067.463468	1994.316816	2054.597208	1940.472267	4225.680633	1951.327797	2707.886852	1721.045656	2003.786746
FAT1	523.6801676	1902.726487	307.5109116	426.4551435	854.487325	1707.25995	333.5213748	498.9351334	657.8501884	1916.49756	1344.465875	767.4674994	576.9208954	415.8204561	428.1137855	1586.741389	477.1576994	735.0616949	332.7165756	554.3838385
LINC02374	22.10139043	103.3909222	15.58332322	12.7062985	9.897536583	65.70332941	9.329269226	18.61698259	13.54065568	73.12550308	64.74764835	32.81688044	18.11368588	18.37880469	18.61364285	60.80116019	17.22861395	14.52249549	3.547085028	18.73493771
FRG1	184.1782535	128.404855	176.6109965	202.5066324	232.0422466	211.4825915	173.7576393	213.4747337	218.9072668	198.0482375	202.8124867	155.8801821	189.2880175	197.5721504	204.0852983	217.870824	190.2638236	189.9095564	237.6546969	235.8898975
LOC100996325	104.367677	160.0891698	114.2777036	100.8562444	111.072355	133.4598879	96.79116822	88.12038425	81.24393408	133.0477903	107.5953568	152.1509911	104.1536938	85.00197169	85.75571168	168.8921116	87.6412101	112.8286188	73.77936858	93.67468853
TPPP	430.3631858	545.3037348	362.571987	365.3060819	471.7825771	403.4595071	351.0137546	392.1977665	331.7460641	485.4720899	395.1510892	530.2909544	354.122559	393.6127338	338.369436	618.9895892	411.2395243	546.2692535	320.6564865	332.1193502
NKD2	364.0590145	538.6333527	373.9997574	312.098457	373.9069376	290.5319097	302.0350912	378.5453126	318.2054085	380.8619952	471.3247931	499.7115885	322.4236087	369.1076609	356.9830789	406.1855285	368.5425245	454.6658204	337.6824947	307.423296
IRX4	41.7470708	151.7511922	28.0499818	31.76574625	29.69260975	110.8743684	33.81860094	32.26943649	29.33808731	88.35998288	88.55193083	81.29636291	32.60463459	21.4419388	19.2784158	93.73512196	21.72303498	43.56748648	24.12017819	34.91511118
LOC100506858	19.03175287	80.04458492	8.31110572	15.88287313	14.29644173	22.58551948	22.15701441	21.09924693	18.05420757	109.6882546	53.32159276	14.17092565	22.64210735	21.4419388	23.26705356	47.28979126	16.47954378	24.57653083	19.15425915	18.73493771
IRX2	17.18997033	105.8923155	15.58332322	7.147292907	13.19671544	54.41056967	15.16006249	19.85811476	7.898715813	53.82849532	64.74764835	7.458381918	17.20800159	5.360484701	12.63068622	16.88921116	20.97396481	6.702690227	10.64125508	17.88334963
C5orf38	35.60779568	124.2358662	17.66109965	6.353149251	9.897536583	99.58160863	9.329269226	19.85811476	20.31098352	92.42251083	121.8779263	21.62930756	28.07621312	9.955185874	20.60796172	61.64562075	14.23233326	31.27922106	7.803587061	20.43811386
LINC01018	70.60166386	105.8923155	58.17774004	66.70806713	98.97536583	92.39530698	46.64634613	67.02113732	64.31811448	109.6882546	97.12147253	58.17537896	62.4922163	57.43376466	47.86365303	102.1797275	49.43863134	81.54939776	38.3085183	60.4627535
ADCY2	955.8851359	3241.805689	761.5050616	674.2279643	908.3739131	2955.623209	665.876591	898.5796929	800.0270731	1796.652985	2943.161486	863.6806262	651.1870075	1036.105114	850.9093872	2443.024395	906.3749079	1174.087905	792.4187952	1268.866235
TRIO	5579.373227	5666.489574	5571.557497	6045.021512	5483.235267	6247.975981	5955.572242	5870.555176	5727.697352	7178.486885	6499.521289	6233.715607	6027.328978	5653.014009	5659.876971	7232.804681	5713.90727	5129.792254	6032.882215	5512.329626
ANKH	1898.877794	2731.52146	1913.632092	1918.651074	2401.802211	2844.74884	1935.823364	2132.265072	2103.315182	2881.347948	2566.101652	2606.70448	1993.411131	1950.450648	1733.727876	3506.200238	1790.277711	1997.401688	1972.179276	1871.790594
RETREG1	1004.999337	1698.446036	791.6328198	807.6440985	1262.485777	2341.707725	669.3750669	724.8211888	891.4264989	1940.872727	1512.048023	1370.104758	784.3225987	978.6713497	1033.057178	2073.15067	773.7894875	825.548013	786.0340422	886.5031887
MYO10	2029.030427	4771.824578	2234.64855	1792.382232	1641.891346	4215.279227	1948.651109	1871.627316	1834.758845	2965.645403	4579.94395	3342.100938	2438.10212	2475.012365	2318.063307	4361.638783	1928.106622	2359.34696	2134.63577	2209.019473
GOLPH3	925.1887603	982.2137608	917.3382938	1045.887195	848.9886936	1243.230186	1020.388822	906.026486	1005.393684	1111.101394	1205.448865	1141.132434	1054.216518	944.2110909	931.3469153	1444.027555	1137.088521	832.2507032	1050.646585	983.5842295
C1QTNF3	996.4043517	1705.116418	1117.843719	1010.944875	1229.493989	1323.306119	1029.718091	960.6363016	1023.447892	1180.164369	1002.636378	1487.201355	1104.934839	1019.257877	1136.76176	1832.479411	1158.062486	946.1964371	1263.471687	1094.29068
RAI14	944.8344407	2092.832377	633.7218111	921.2066414	1729.869449	1955.700664	671.7073842	886.1683712	1062.941471	1350.790543	1756.756047	1268.670764	729.0758568	716.7733829	677.403645	1648.38701	888.3972237	1137.223109	729.9900987	1140.276436
LIFR	279.3370179	749.5841859	284.6553709	282.7151417	337.6159701	799.7327126	263.5518556	256.9143597	265.1711737	715.004919	842.6715999	529.5451162	406.6522481	270.3215856	285.8523723	1148.466359	286.8938758	311.6750956	231.9793608	458.1543857
LIFR-AS1	183.564326	607.8385668	158.9498969	162.7994496	229.842794	428.0982557	128.2774519	184.9286937	203.1098352	418.4403787	526.5507285	361.731523	234.5722322	155.4540563	193.448931	567.4774951	171.5370693	224.5401226	141.8834011	269.1018325
OSMR-AS1	340.7297691	1027.23884	311.6664645	335.9227666	457.4861354	872.6223437	317.1951537	383.5098413	362.2125394	788.130422	1023.584147	673.4918872	441.0682513	331.5842679	390.8864998	1025.175118	420.2283664	512.7558024	295.8268913	493.921085
PLPP1	920.8912677	1308.228685	966.1660399	822.732828	1170.108769	1726.765626	897.942163	1037.586496	959.1297773	1713.371162	1032.153688	1788.519984	873.9853439	816.3252416	898.1082673	1609.541824	877.1611712	802.0885972	851.3004067	906.9413026
C5orf67	669.1809879	586.9936228	813.4494723	769.525203	637.8412465	748.4019865	753.33849	716.1332636	742.4792864	818.5993817	738.8849282	642.1666832	908.401347	792.5859523	747.8695786	652.7680115	715.3620141	849.0074288	777.5210381	772.3903863
ERCC8	302.0523358	217.6212153	312.7053527	266.0381249	337.6159701	381.9006022	321.8597883	385.9921057	344.1583318	336.1741878	278.0340194	336.3730245	304.3099228	369.8734444	318.4262473	358.8957372	376.0332262	281.5129895	334.8448266	301.4621794
CWC27	1022.189307	774.5981187	1108.493725	995.8561451	1164.610138	1193.952689	1054.207422	1021.451778	1052.785979	1182.195633	1046.436258	936.0269308	1120.331472	1112.683467	1150.057219	1052.197856	1162.556907	905.9802957	1083.989185	1146.237552
ADAMTS6	623.750352	830.4625686	668.0051222	608.3140408	826.9941678	874.6755727	657.7134804	704.963074	663.4921283	923.2094763	1010.253749	617.5540228	610.4312143	705.28663	659.4547751	591.9668513	775.2876278	590.953855	667.5614023	798.7896167
CENPK	198.2985863	128.404855	272.1887123	222.3602238	212.2471734	166.3115526	244.8933172	263.1200206	241.4750263	227.5015651	181.8647182	186.459548	211.9301248	225.1403575	237.9887192	154.5362822	247.1931567	216.7203173	268.8690451	226.5224286
PPWD1	146.7286753	101.7233267	150.6387912	165.1818805	186.9534688	135.5131169	151.6006249	160.1060503	167.00142	148.2822701	169.4864913	128.284169	146.7208557	160.0487575	158.8807371	163.8253483	168.5407887	149.6934151	186.5766725	151.5826778
CD180	161.4629356	81.71218044	136.0943562	162.7994496	158.3605853	143.7260331	173.7576393	145.2124642	173.7717479	166.5636459	142.8256949	134.2508745	197.4391761	178.4275622	178.8239259	151.1584399	161.7991571	184.3239812	202.1838466	140.5120328
MCCC2	472.7241841	431.0734417	421.7886153	447.1028785	569.6582167	947.5652038	471.1280959	470.3890934	431.0442058	710.942391	412.2901726	639.1833304	452.8421471	458.7043337	434.0967421	866.4165327	480.9030503	406.6298738	393.7264381	483.702028
CARTPT	6.139275118	12.50696639	12.46665858	7.941436564	12.09698916	22.58551948	12.82774519	6.205660863	4.513551893	23.3595357	15.23474079	9.695896494	6.339790059	7.657835287	11.3011403	16.88921116	10.4869824	8.936920303	7.803587061	12.77382116
POLK	750.8333469	430.239644	894.4827531	864.0282981	765.4094958	841.823908	950.4193024	884.927239	839.5206521	740.3957186	641.7634557	710.0379586	920.1752429	924.3007192	795.7332317	748.1920546	914.6146797	703.7824739	878.9676699	844.7753729
LOC441087	72.44344639	39.1884947	75.83883969	85.76751489	70.38248237	62.62348584	93.29269226	95.56717729	72.21683029	57.89102327	68.55633355	70.10879003	72.45474353	74.28100229	78.44320914	60.80116019	81.64864872	58.08998197	72.36053457	103.8937455
ZBED3-AS1	299.5966258	247.6379346	335.5608934	308.9218823	365.1091273	383.9538312	306.6997258	311.5241753	300.1512009	395.080843	254.2297369	276.7059692	339.6316103	338.4763197	283.8580534	362.2735795	317.6057528	278.1616444	350.4520008	323.6034695
SCAMP1	731.8015941	491.1068804	739.6884091	749.6716116	732.4177071	895.2078632	740.5107448	749.6438322	761.661882	890.7092528	648.4286548	660.812638	745.3781741	763.4861782	710.6422929	881.6168228	791.7671716	592.0709701	741.3407708	772.3903863
ARSB	1461.147478	1020.568458	1521.971235	1711.379579	1534.11817	1339.731951	1526.501677	1321.805764	1571.844447	1582.354636	1441.587347	1381.292331	1594.910042	1452.691354	1489.091428	1547.051743	1683.160676	1296.970559	1386.910246	1606.095114
TENT2	496.0534295	307.6713733	451.9163735	571.7834326	632.342615	552.3186128	445.4726055	480.3181508	530.3423474	516.9566815	412.2901726	461.6738408	534.3537335	481.6778396	485.9490329	656.9903143	561.8026288	454.6658204	488.7883168	545.0163696
FAM151B	457.3759963	272.6518674	419.7108389	451.0735968	395.9014633	492.7749706	465.2973026	385.9921057	406.2196704	448.9093383	385.6293762	377.3941251	491.7865717	487.0383243	470.6592548	473.7423732	424.7227874	388.7560332	419.9748673	504.1401419
SSBP2	2342.747385	1379.935292	2658.514942	2364.165665	2166.460785	2281.137468	2773.125277	2793.78852	2304.168241	2141.967861	2101.442058	2097.296995	2681.731195	2782.09156	2627.847506	1602.78614	2756.578232	2169.437404	2936.986403	2419.361728
ATG10	1490.002071	1003.058705	1831.559923	1416.752283	1594.603116	1535.815325	1787.721215	1674.287301	1565.074119	1490.947757	1464.439458	1347.729613	1455.434661	1600.487575	1597.44942	1103.70995	1611.24994	1603.060079	1674.93355	1444.293379
TMEM167A	192.1593112	116.7316863	199.4665373	203.300776	215.5463523	189.9236866	232.065572	239.5385093	187.3124036	197.0326055	229.4732831	167.8135932	216.4585463	203.6984186	216.0512116	146.0916766	244.9459462	184.3239812	235.5264459	197.568434
LOC101929380	785.2132876	382.7131717	870.5883242	731.4063075	612.5475419	547.1855402	978.40711	882.4449747	767.3038218	623.5980401	558.9245527	731.6672662	794.285126	945.742658	895.4491755	445.8751747	796.2615926	685.9086333	954.8752895	774.0935625
MEF2C-AS1	3018.067648	2090.330983	3751.425344	3182.133631	2674.53433	2844.74884	3892.637584	3666.304438	3110.965642	3457.211284	3185.965167	2921.448197	3274.048723	3764.591827	3721.399023	2203.197596	3711.642701	2615.166304	3929.460794	3206.229112
MCTP1	4482.284764	2417.179705	5255.73548	4589.35619	3452.040815	3004.900706	5636.044771	5181.72682	4673.782985	4446.43684	3907.711012	3890.292009	5223.987009	5512.10984	5510.967828	2865.254674	5238.996781	3766.911908	6015.14679	4636.897082
TTC37	432.2049683	322.679733	455.0330382	455.0443151	479.4806611	546.1589257	490.952793	467.9068291	475.0513367	575.8633367	401.8162883	413.1943583	486.352466	487.8041078	495.2558543	346.2288289	497.3825941	430.0892896	505.814325	435.1615076
LNPEP	818.9793008	519.4560042	772.932832	847.3512813	927.0692599	941.4055167	859.4589274	894.8562964	892.5548869	991.2568195	803.6325766	689.9003275	854.0602894	868.3985216	836.2843821	620.6785103	867.4232589	805.4399423	894.574844	854.1428417
LINC02062	408.2617954	255.9759122	376.0775338	440.7497293	455.2866828	509.2008029	298.5366152	314.0064397	420.888714	422.5029067	376.1076632	295.351924	422.9545654	339.2421032	419.471737	277.8275237	417.9811559	403.2785287	397.9829401	436.8646838
ST8SIA4	645.2378149	169.2609452	733.4550798	759.2013355	547.6636909	515.36049	841.9665476	740.955907	757.1483301	612.4260883	541.7854693	553.4119383	813.3044961	800.2437875	746.5400327	365.6514217	817.2355574	612.1790408	823.6331435	826.8920233
SLCO4C1	318.0144511	42.52368574	279.4609298	329.5696174	368.4083061	240.2277981	289.207346	235.8151128	289.9957091	269.1424766	308.503501	222.2597812	377.6703507	281.8083386	318.4262473	247.4269436	319.8529634	211.1347422	293.6986403	379.8082826
SLCO6A1	172.5136308	60.03343869	190.1165433	172.3291734	182.5545636	242.2810272	148.102149	148.9358607	173.7717479	238.673517	285.6513898	136.4883891	161.2118044	156.9856234	162.2046019	175.6477961	214.9831393	123.9997692	156.7811582	206.9359028
PAM	1236.450009	822.9583887	1476.260153	1316.690182	1258.086872	1239.123728	1446.03673	1277.125006	1290.875841	1574.22958	1433.969977	1129.199022	1392.03676	1399.086507	1306.278864	843.6160977	1476.417309	1029.980065	1362.790068	1430.66797
GIN1	160.8490081	100.8895289	174.5332201	189.0061902	225.4438888	166.3115526	150.4344663	181.2052972	192.9543434	169.6105419	171.3908339	133.5050363	187.4766489	163.1118916	154.8920994	93.73512196	154.3084554	150.8105301	161.0376603	163.5049109
PPIP5K2	430.3631858	271.8180696	458.1497028	412.9547013	531.1677966	436.3111718	420.9832738	388.47437	449.0984134	410.3153228	409.4336587	340.8480537	451.0307785	447.9833643	423.4603747	287.9610504	457.681875	364.1795023	461.8304706	417.278158
